object_id,museum_id,title,artist,artist_province,dynasty,artist_wikidata_id,artist_birth,artist_death,artist_bio,artist_wikipedia_summary,artist_enriched_at,period,period_start_year,period_end_year,type,material,culture,description,provenance,bibliography,dimensions,museum,location,detail_url,image_url,image_urls,iiif_manifest_url,image_path,image_paths,image_count,credit_line,accession_number,source_updated_at,crawl_date
02.62,3,Woman's coat (waitao),,,Qing（清）,,,,,,,"Qing dynasty, 1850 to 1860",1850,1850,Textiles,Silk satin embroidered with silk,Chinese,"Woman's coat (waitao) of dark blue satin with design of scattered of butterflies, bats, peonies, plum blossoms, peach blossoms and other flowers embroidered in shades of pink, reds, blues, greens, yellow, gray, violet and white silk; sleeve turn backs of pale yellow satin with design of lotuses, pomegranates and bats embroidered in polychrome silk; center front opening with gold metal button and black silk loop closure.","1902, Yamanaka and Co., Boston; sold by Yamanaka to the MFA for $2650 [see note 1].  (Accession Date: April 17, 1902)
NOTES:
[1] MFA accession nos. 02.48 - 02.68 were purchased together for this amount.",,107 x 146.8 cm (42 1/8 x 57 13/16 in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/8054/womans-coat-waitao,https://collections.mfa.org/internal/media/dispatcher/1022701/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\womans-coat-waitao.jpg,,,Julia Bradford Huntington James Fund,02.62,,2026-05-29
02.64,3,Woman's bridal coat (longpao),,,Qing（清）,,,,,,,"Qing dynasty, 19th century",1801,1900,Textiles,Silk satin-weave embroidered with silk and couched with gold-wrapped thread,Chinese (Han),"Woman's bridal coat (longpao) of orange-red silk satin with design of dragons, waves, phoenix, bats, clouds and flowers embroidered in bright greens, blues, reds, pink, yellow, white and black silk and couched with gold thread; edged with blue, black and white brocade; lined with bright green damask.
Dragon motif represents the bride as ""empress"" of her wedding day.","1902, Yamanaka and Co., Boston; sold by Yamanaka to the MFA for $2650 [see note 1].  (Accession Date: April 17, 1902)
NOTES:
[1] MFA accession nos. 02.48 - 02.68 were purchased together for this amount.",,112.5 x 148.4 cm (44 5/16 x 58 7/16 in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/8056/womans-bridal-coat-longpao,https://collections.mfa.org/internal/media/dispatcher/1029184/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\womans-bridal-coat-longpao.jpg,,,Julia Bradford Huntington James Fund,02.64,,2026-05-29
02.66,3,Woman's jacket (magua),,,Qing（清）,,,,,,,"Qing dynasty, 1850s",1850,1850,Textiles,Silk satin ground embroidered with silk and couched with gold-wrapped thread,Chinese,"Woman's jacket (magua) of dark blue satin embroidered with scattered groups of flowers, fish and butterflies in greens, blues, yellows, red, pinks, white, and black silk; around the neck, front and bottom of the coat is a shaped border of black satin desing of diamond-shaped floral lozenges embroidered in blue, white, and green silk and couched with gold-wrapped thread; neck piece is edged with pink and white gimp and has border with design of male and female figures and flowers; sleeve turnbacks are embroidered in silk with figures and flowers on a white silk satin ground; center front opening with black silk knot button and loop closure; lined with light blue silk.","1902, Yamanaka and Co., Boston; sold by Yamanaka to the MFA for $2650 [see note 1].  (Accession Date: April 17, 1902)
NOTES:
[1] MFA accession nos. 02.48 - 02.68 were purchased together for this amount.",,98.4 x 173.2 cm (38 3/4 x 68 3/16 in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/8058/womans-jacket-magua,https://collections.mfa.org/internal/media/dispatcher/1022693/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\womans-jacket-magua.jpg,,,Julia Bradford Huntington James Fund,02.66,,2026-05-29
02.67,3,Man's court robe (jifu),,,Qing（清）,,,,,,,"Qing dynasty, first quarter 19th century",1801,1900,Textiles,Silk gauze embroidered with floss silk and couched gold-wrapped threads,Chinese,"Blue gauze; across the bottom is a design of conventional waves, and mountains, broken by flowers; above this are dragons, clouds, peonies, and other flowers. The collars and cuffs of black gauze are worked with similar designs. Embroidered with various shades of blue, red, pink, white, yellow, black, and brown silk and gold thread. The lower part of the sleeves are of deep plum colored silk.","1902, Yamanaka and Co., Boston; sold by Yamanaka to the MFA for $2650 [see note 1].  (Accession Date: April 17, 1902)
NOTES:
[1] MFA accession nos. 02.48 - 02.68 were purchased together for this amount.",,144.5 x 220 cm (56 7/8 x 86 5/8 in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/8059/mans-court-robe-jifu,https://collections.mfa.org/internal/media/dispatcher/1022804/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\mans-court-robe-jifu.jpg,,,Julia Bradford Huntington James Fund,02.67,,2026-05-29
02.68,3,Fragment of a Daoist vestment,,,Qing（清）,,,,,,,"Qing dynasty, 1790s",1790,1790,Textiles,Silk satin embroidered with silk and couched with gold-wrapped thread,Chinese,"Fragment of Daoist priest vestment with design of stylized cranes, snakes, turtles, dragons, clouds and other auspicious symbols with an overall lozenge pattern embroidered in dark and light blue, red, green, gray, light brown and white silk and couched with gold-wrapped thread on an olive silk satin ground; mounted with a broad band on three sides of black satin, on the fourth side is a dark green cotton band.","1902, Yamanaka and Co., Boston; sold by Yamanaka to the MFA for $2650 [see note 1].  (Accession Date: April 17, 1902)
NOTES:
[1] MFA accession nos. 02.48 - 02.68 were purchased together for this amount.",,219 x 60 cm (86 1/4 x 23 5/8 in.)108.0 cm;  L (waistcoat): 70.0 cm,"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/8060/fragment-of-a-daoist-vestment,https://collections.mfa.org/internal/media/dispatcher/1009172/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\fragment-of-a-daoist-vestment.jpg,,,Julia Bradford Huntington James Fund,02.68,,2026-05-29
02.344,3,Roundel from a Manchu-woman's domestic robe (pao),,,Northern Song（北宋）,,,,,,,1870–90,90,1870,Textiles,Silk tapestry weave,Chinese,"Made of silk; dark blue ground with a design of orchids, and butterflies in green, white, yellow, bright blue, and light red.",Transferred from Asiatic Dept. to Textiles.,,Height x width: 13 x 13 9/16 in. (33 x 34.4 cm),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/8069/roundel-from-a-manchuwomans-domestic-robe-pao,https://collections.mfa.org/internal/media/dispatcher/577684/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\roundel-from-a-manchuwomans-domestic-robe-pao.jpg,,,Denman Waldo Ross Collection,02.344,,2026-05-29
02.345,3,Roundel from a woman's domestic robe (pao),,,Northern Song（北宋）,,,,,,,"Qing dynasty, 1870–80",80,1870,Textiles,Silk slit tapestry (kesi),Chinese (Manchu),"Roundel from Manchu woman's domestic robe (pao) with design of gourds, flowers, butterflies, bats, and swastikas in green, blue, yellow, pink, red and white silk and gold-wrapped thread on a dark blue ground; on the two gourds in the center are the Chinese characters for ""Very good"". Pieced.","Denman Waldo Ross Collection; Gift from Denman Waldo Ross to the MFA, June 26, 1902",,Height x width: 11 3/4 x 12 in. (29.9 x 30.5 cm),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/8070/roundel-from-a-womans-domestic-robe-pao,https://collections.mfa.org/internal/media/dispatcher/1029251/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\roundel-from-a-womans-domestic-robe-pao.jpg,,,Denman Waldo Ross Collection,02.345,,2026-05-29
02.394,3,Woman's domestic formal surcoat (gua),,,Qing（清）,,,,,,,"Qing dynasty, mid-19th century",1801,1900,Textiles,Silk slit tapestry (kesi) embroidered silk and gold-wrapped threads,Chinese (Manchu),"Manchu woman's domestic formal surcoat (gua) in dark blue silk with design of waves and mountains across the bottom of coat and sleeve, above which are medallions composed of flowers, vases, gourds, butterflies and fish in various shades of pink, blue, green, yellow, gray and white silk and gold thread tapestry; wadded throughout and lined with blue plain-weave silk.","Denman Waldo Ross Collection; gift of Denman Waldo Ross to the MFA on May 10, 1902",,140 x 172 cm (55 1/8 x 67 11/16 in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/8089/womans-domestic-formal-surcoat-gua,https://collections.mfa.org/internal/media/dispatcher/1022813/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\womans-domestic-formal-surcoat-gua.jpg,,,Denman Waldo Ross Collection,02.394,,2026-05-29
02.399,3,Woman's semi-formal domestic surcoat (waitao),,,Qing（清）,,,,,,,"Qing dynasty, mid to late 18th century",1701,1800,Textiles,Silk gauze embroidered with silk and couched with metallic gold-wrapped threads,Chinese (Han),"Navy gauze Han woman's semi-formal surcoat (waitao) with design of large fans, rocks, flowers, peonies and lion pairs embroidered in silk and couched with gold-wrapped threads; center front opening wide square sleeves, narrow neck band, ties at waist, sides open from hem to under arm.","Denman Waldo Ross Collection; gift of Denman Waldo Ross to the MFA on May 10, 1902.",,113 x 169 cm (44 1/2 x 66 9/16 in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/8094/womans-semiformal-domestic-surcoat-waitao,https://collections.mfa.org/internal/media/dispatcher/1022703/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\womans-semiformal-domestic-surcoat-waitao.jpg,,,Denman Waldo Ross Collection,02.399,,2026-05-29
02.401,3,Panel made from table frontals,,,Qing（清）,,,,,,,"Qing dynasty, 1790s",1790,1790,Textiles,Silk satin ground embroidered with silk and couched with gold-wrapped thread,Chinese,"Panel made from two table frontals with design of dragons, cosmic mountain and wave, bats and flowers embroidered in black, white and blue silk and couched in gold-wrapped thread on a pinkish-red satin ground; a band of green satin with design of floral arabesques couched in gold-wrapped thread is sewn along the top.","Denman Waldo Ross Collection; Gift from Denman Waldo Ross to the MFA, August 8, 1902",,75 x 192 cm (29 1/2 x 75 9/16 in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/8096/panel-made-from-table-frontals,https://collections.mfa.org/internal/media/dispatcher/1009173/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\panel-made-from-table-frontals.jpg,,,Denman Waldo Ross Collection,02.401,,2026-05-29
02.402,3,Two chair covers,,,Qing（清）,,,,,,,"Qing dynasty, late 18th century",1701,1800,Textiles,Silk satin ground embroidered with silk and couched with gold-wrapped thread; plain-weave linen lining,Chinese,"Length of fabric for two chair covers of bright red satin with design of dragons surrounded by bats rising above cosmic mountain and wave pattern embroidered in white, blue, green and pink silk, below which are medallions composed of floral (lotus?) arabesques couched in gold-wrapped thread; above the dragons are scrolling floral motifs couched in gold-wrapped thread; a band of green silk satin with design of floral motifs couched in gold-wrapped thread is sewn along the top; lined with light blue plain-weave linen.  Chair covers would have had matching table frontals.","Denman Waldo Ross Collection; Gift from Denman Waldo Ross to the MFA, May 8, 1902",,103 x 186 cm (40 9/16 x 73 1/4 in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/8097/two-chair-covers,https://collections.mfa.org/internal/media/dispatcher/1009174/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\two-chair-covers.jpg,,,Denman Waldo Ross Collection,02.402,,2026-05-29
02.485,3,Fabric length for woman's pleated skirt (qun),,,Qing（清）,,,,,,,"Qing dynasty, late 19th century",1801,1900,Textiles,Silk damask embroidered with silk and couched with gold-wrapped thread,Chinese (Han),"Fabric length for Han woman's pleated skirt (qun) in salmon pink silk damask with woven design of clouds and auspicious symbols and embroidered panels of peonies, butterflies and chrysanthemums in various shades of blue, green, yellow, black and white silk and couched with gold thread.","Gift of Denman Waldo Ross to the MFA May 10, 1902. Transferred from Asiatic Dept. to Textiles.",,92.5 x 166.5 cm (36 7/16 x 65 9/16 in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/8103/fabric-length-for-womans-pleated-skirt-qun,https://collections.mfa.org/internal/media/dispatcher/1009188/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\fabric-length-for-womans-pleated-skirt-qun.jpg,,,Denman Waldo Ross Collection,02.485,,2026-05-29
03.94,3,Bangchuiping-shaped vase with overglaze enamel (wucai) decoration of figures in landscape,,,Qing（清）,,,,,,,"Qing dynasty, Kangxi period, 1662–1722",1662,1722,Ceramics,"Porcelain, Jingdezhen ware",Chinese,"Qing dynasty, Kangxi period, 1662–1722 Ceramics Porcelain, Jingdezhen ware Chinese",,,Overall: 75.5 cm (29 3/4 in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/8106/bangchuipingshaped-vase-with-overglaze-enamel-wucai-decor,https://collections.mfa.org/internal/media/dispatcher/577717/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\bangchuipingshaped-vase-with-overglaze-enamel-wucai-decor.jpg,,,Bequest of George Washington Wales,03.94,,2026-05-29
03.99,3,Vase with blue-and-white decoration over carved floral ground,,,Qing（清）,,,,,,,"Qing dynasty, Kangxi period, 1662–1722",1662,1722,Ceramics,"Porcelain, Jingdezhen ware",Chinese,"Qing dynasty, Kangxi period, 1662–1722 Ceramics Porcelain, Jingdezhen ware Chinese",,,Overall: 43 cm (16 15/16 in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/8109/vase-with-blueandwhite-decoration-over-carved-floral-groun,https://collections.mfa.org/internal/media/dispatcher/577721/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\vase-with-blueandwhite-decoration-over-carved-floral-groun.jpg,,,Bequest of George Washington Wales,03.99,,2026-05-29
03.100,3,Gu-shaped vase with three bands of decoration of bird and flower design,,,Qing（清）,,,,,,,"Qing dynasty, Kangxi period, 1662–1722",1662,1722,Ceramics,"Porcelain, Jingdezhen ware",Chinese,"Qing dynasty, Kangxi period, 1662–1722 Ceramics Porcelain, Jingdezhen ware Chinese",,,45.5 cm (17 15/16 in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/8110/gushaped-vase-with-three-bands-of-decoration-of-bird-and-fl,https://collections.mfa.org/internal/media/dispatcher/1155182/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\gushaped-vase-with-three-bands-of-decoration-of-bird-and-fl.jpg,,,Bequest of George Washington Wales,03.100,,2026-05-29
03.102,3,Vase with landscape design,,,Qing（清）,,,,,,,"Qing dynasty, Kangxi period, 1662–1722",1662,1722,Ceramics,"Porcelain, Jingdezhen ware",Chinese,"Qing dynasty, Kangxi period, 1662–1722 Ceramics Porcelain, Jingdezhen ware Chinese",,,Overall: 49 cm (19 5/16 in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/8111/vase-with-landscape-design,https://collections.mfa.org/internal/media/dispatcher/577723/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\vase-with-landscape-design.jpg,,,Bequest of George Washington Wales,03.102,,2026-05-29
03.104,3,Hat stand,,,Qing（清）,,,,,,,"Qing dynasty, Jiaqing period, 1796–1820",1796,1820,Ceramics,"Porcelain, Jingdezhen ware",Chinese,"Qing dynasty, Jiaqing period, 1796–1820 Ceramics Porcelain, Jingdezhen ware Chinese",,,29.9 x 12.5 cm (11 3/4 x 4 15/16 in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/8112/hat-stand,https://collections.mfa.org/internal/media/dispatcher/1167649/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\hat-stand.jpg,,,Bequest of George Washington Wales,03.104,,2026-05-29
03.108,3,Double gourd-shaped bottle decorated with celadon glaze,,,Five Dynasties（五代）,,,,,,,"Qing dynasty, Qianlong period, 1736–95",95,1736,Ceramics,"Porcelain, Jingdezhen ware",Chinese,"Qing dynasty, Qianlong period, 1736–95 Ceramics Porcelain, Jingdezhen ware Chinese",,,19 x 11.2 cm (7 1/2 x 4 7/16 in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/8114/double-gourdshaped-bottle-decorated-with-celadon-glaze,https://collections.mfa.org/internal/media/dispatcher/1150885/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\double-gourdshaped-bottle-decorated-with-celadon-glaze.jpg,,,Bequest of George Washington Wales,03.108,,2026-05-29
03.119,3,Meiping vase,,,Five Dynasties（五代）,,,,,,,"Qing dynasty, Qianlong period, 1736–95",95,1736,Ceramics,"Porcelain, Jingdezhen ware",Chinese,"Qing dynasty, Qianlong period, 1736–95 Ceramics Porcelain, Jingdezhen ware Chinese",,,21.3 cm (8 3/8 in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/8117/meiping-vase,https://collections.mfa.org/internal/media/dispatcher/1150886/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\meiping-vase.jpg,,,Bequest of George Washington Wales,03.119,,2026-05-29
03.146,3,"Deep dish with overglaze enamel (wucai) decoration of chrysanythemum, poppy, and butterflies",,,Qing（清）,,,,,,,"Qing dynasty, Kangxi period, 1662–1722",1662,1722,Ceramics,"Porcelain, Jingdezhen ware",Chinese,"Qing dynasty, Kangxi period, 1662–1722 Ceramics Porcelain, Jingdezhen ware Chinese",,,7 x 37.9 cm (2 3/4 x 14 15/16 in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/8132/deep-dish-with-overglaze-enamel-wucai-decoration-of-chrysa,https://collections.mfa.org/internal/media/dispatcher/1199387/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\deep-dish-with-overglaze-enamel-wucai-decoration-of-chrysa.jpg,,,Bequest of George Washington Wales,03.146,,2026-05-29
03.719,3,Fragment of a valance (probably from an altar frontal),,,Qing（清）,,,,,,,"Qing dynasty, 1650–1700",1650,1700,Textiles,Silk slit tapestry (kesi),Chinese,"Fragment of valance for altar frontal in slit tapestry (kesi) with design of mountain and waves above which are two dragons flanking the Sacred Pearl of Wisdom in red, pink, green, blue and white silk and gold-wrapped thread on a dark blue ground; the edges of the dragons' eyes are woven with peacock feathers.","Denman Waldo Ross Collection; gift of Denman Waldo Ross to the MFA on March 17, 1903",,23 x 108 cm (9 1/16 x 42 1/2 in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/8201/fragment-of-a-valance-probably-from-an-altar-frontal,https://collections.mfa.org/internal/media/dispatcher/1015315/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\fragment-of-a-valance-probably-from-an-altar-frontal.jpg,,,Denman Waldo Ross Collection,03.719,,2026-05-29
03.1046,3,Hanging,,,Qing（清）,,,,,,,"Qing dynasty, 19th century",1801,1900,Textiles,Silk; satin-weave ground with silk embroidery and gold metallic thread couching,Chinese,"Hanging with design of four rows (from bottom to top) of waves and mountains, pairs of cranes, lotus flowers, Chinese lions and sun and clouds in red, pink, white, green, blue and yellow silk embroidery and gold metallic thread couching; lined with pink plain-weave cotton.","Denman Waldo Ross Collection; gift of Denman Waldo Ross to the MFA on May 26, 1903",,202.5 x 161 cm (79 3/4 x 63 3/8 in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/8205/hanging,https://collections.mfa.org/internal/media/dispatcher/1009158/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\hanging.jpg,,,Denman Waldo Ross Collection,03.1046,,2026-05-29
03.1157a-b,3,Incense burner,,,Ming（明）,,,,,,,"Ming dynasty, 14th–15th century",1401,1500,Metalwork,Bronze,Chinese,"Ming dynasty, 14th–15th century Metalwork Bronze Chinese By 1890, Mrs. E. W. Stevens, Boston [see note].  By 1903, Miss Lucretia K. Stevens, Boston; 1903, sold by Lucretia K. Stevens to the MFA for $30.00. (Accession date: October 8, 1903)
NOTE:
Lent by Mrs. E. W. Stevens to the MFA on June 19, 1890.","By 1890, Mrs. E. W. Stevens, Boston [see note].  By 1903, Miss Lucretia K. Stevens, Boston; 1903, sold by Lucretia K. Stevens to the MFA for $30.00. (Accession date: October 8, 1903)
NOTE:
Lent by Mrs. E. W. Stevens to the MFA on June 19, 1890.",,,"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/8212/incense-burner,https://collections.mfa.org/internal/media/dispatcher/577802/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\incense-burner.jpg,,,Julia Bradford Huntington James Fund,03.1157a-b,,2026-05-29
04.148,3,Chinese Cream Crackle bowl with Animal Handles,,,,,,,,,,,,,Ceramics,Ceramic,Chinese,Ceramics Ceramic Chinese,,,Overall: 8 x 19.5 cm (3 1/8 x 7 11/16 in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/8277/chinese-cream-crackle-bowl-with-animal-handles,https://collections.mfa.org/internal/media/dispatcher/577841/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\chinese-cream-crackle-bowl-with-animal-handles.jpg,,,Denman Waldo Ross Collection,04.148,,2026-05-29
04.235,3,Shakyamuni Buddha,,Tibet,Qing（清）,,,,,,,18th–19th century,1801,1900,Paintings,Distemper on cotton; silk panel,Tibetan or Chinese,"Painting with decorative borders, mounted on support panel. Would have originally been in thangka format.
Sakyamuni Buddha sits cross-legged on lotus throne making bhumi-sparsa and dhyana mudras. He is flanked by two monastic attendants. Above, at center is blue Vajradhara. At left is Buddha in teaching gesture. Below at center is pink Kubera (with mongoose and water pot). At left is green Tara making varada and dharma chakra mudras. At right is white Tara in same gesture.
Obverse: small gold inscriptions identifying figures.
Severely abraded but exquisite painting.","1904, Bunkio Matsuki (1867-1940), Boston, MA; 1904, gift of the James Fund to the MFA. (Accession Date: April 24, 1904)",,122.5 x 79 cm (48 1/4 x 31 1/8 in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/8338/shakyamuni-buddha,https://collections.mfa.org/internal/media/dispatcher/746349/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\shakyamuni-buddha.jpg,,,Julia Bradford Huntington James Fund,04.235,,2026-05-29
85.22,3,Sleeve facing,,,Northern Song（北宋）,,,,,,,"Qing dynasty, 1870–80",80,1870,Textiles,Silk damask with silk embroidery,Chinese,"Sleeve facing with design of chrysanthemums, peonies and butterflies in blues, yellow, green, violet and white silk embroidery on a lavender silk damask ground.","Gift of Charles Henry Parker, from the Estate of Alfred Greenough, to the MFA on April 9, 1885",,Height x width: 3 3/8 x 24 7/16 in. (8.5 x 62 cm),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/6254/sleeve-facing,https://collections.mfa.org/internal/media/dispatcher/895091/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\85.22.jpg,,,Alfred Greenough Collection,85.22,,2026-05-30
85.23,3,Sleeve facing,,,Northern Song（北宋）,,,,,,,"Qing dynasty, 1870–80",80,1870,Textiles,Silk damask with silk embroidery,Chinese,"Sleeve facing with design of butterflies and peonies in green, blue, violet, brown, yellow, black and white silk embroidery on a black silk damask ground.","Gift of Charles Henry Parker, from the Estate of Alfred Greenough to the MFA on April 9, 1885",,Height x width: 3 3/8 x 24 5/8 in. (8.5 x 62.5 cm),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/6255/sleeve-facing,https://collections.mfa.org/internal/media/dispatcher/895092/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\85.23.jpg,,,Alfred Greenough Collection,85.23,,2026-05-30
85.24,3,Sleeve facing,,Shanghai,Northern Song（北宋）,,,,,,,"Qing dynasty, 1880–90",90,1880,Textiles,Silk damask embroidered with floss silk and couched gold-wrapped threads,Chinese,Sleeve facing with design of peonies and other flowers in light and dark blue and white silk embroidery and gold metallic thread couching on a black silk damask ground.  Shanghai style.,"Gift of Charles Henry Parker, from the Estate of Alfred Greenough, to the MFA on April 9, 1885",,Height x width: 2 15/16 x 24 7/16 in. (7.5 x 62 cm),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/6256/sleeve-facing,https://collections.mfa.org/internal/media/dispatcher/895093/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\85.24.jpg,,,Alfred Greenough Collection,85.24,,2026-05-30
86.69,3,Fragment of silk damask,,,Qing（清）,,,,,,,"Qing dynasty, early 19th century",1801,1900,Textiles,Silk damask; pieced,Chinese,Fragment of ligth greenish blue silk damask with woven floral pattern; constructed of two peices stitched together.,"Brought to the United States in 1850; Gift from Mrs. Asa Gray to the MFA, 1886",,Height x width: 18 x 10.5 cm (7 1/16 x 4 1/8 in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/6306/fragment-of-silk-damask,https://collections.mfa.org/internal/media/dispatcher/1036879/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\86.69.jpg,,,Gift of Mrs. Asa Gray,86.69,,2026-05-30
86.70,3,Fragment of silk damask,,,Qing（清）,,,,,,,"Qing dynasty, 19th century",1801,1900,Textiles,Silk damask,Chinese,Fragment of silk damask with design of auspicious Buddhist symbols in blue on a white ground.,"Purchased in China around 1850; Gift from Mrs. P. T. Jackson to the MFA, April 14, 1886",,Height x width: 12 x 22 cm (4 3/4 x 8 11/16 in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/6307/fragment-of-silk-damask,https://collections.mfa.org/internal/media/dispatcher/1036880/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\86.70.jpg,,,Gift of Mrs. P. T. Jackson,86.70,,2026-05-30
92.2723,3,Drawstring purse,,,Northern Song（北宋）,,,,,,,1860–70,70,1860,Textiles,Silk embroidered with silk,Chinese,China 1860–70 Silk embroidered with silk Chinese,,,Height x width( includes handle/strings): 9 x 9 in. (22.9 x 22.9 cm),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/6409/drawstring-purse,https://collections.mfa.org/internal/media/dispatcher/871139/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\92.2723.jpg,,,Gift of Mrs. Henry P. Sturgis,92.2723,,2026-05-30
92.2724,3,Drawstring purse,,,Northern Song（北宋）,,,,,,,1860–70,70,1860,Textiles,Embroidered silk,Chinese,China 1860–70 Embroidered silk Chinese 1860–70 Embroidered silk Chinese,,,Height x width: (bag including handle and tassles) 10 x 3 in. (25.4 x 7.6 cm),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/6410/drawstring-purse,https://collections.mfa.org/internal/media/dispatcher/871100/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\92.2724.jpg,,,Gift of Mrs. Henry P. Sturgis,92.2724,,2026-05-30
92.3100,3,Fragment of pottery (from Shosoin),,,Tang（唐）,,,,,,,A.D. 740,740,740,Fragments,Glazed stoneware,Chinese,"ESM: Earliest Glazed Pottery, ""from Emperor's storehouse at Nara.  Soft light fawn clay, light transparent glaze, rich green overglaze in streaks.  Ninagawa believed these to be Chinese.""
Morse Cat#: 178 (b)",,,,"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/6467/fragment-of-pottery-from-shosoin,https://collections.mfa.org/internal/media/dispatcher/927747/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\92.3100.jpg,,,Morse Collection. Museum purchase with funds donated by contribution,92.3100,,2026-05-30
93.1028,3,Fragment of silk,,,Qing（清）,,,,,,,"Edo or Qing dynasty, 18th or 19th century",1801,1900,Textiles,Silk plain-weave with silk discontinuous supplementary patterning wefts tied down with supplementary warps plain-weave; pieced,Japanese or Chinese,Fragment of gold plain-weave silk with design of alternating bands of key fret pattern and dragons in green discontinuous supplementary patterning wefts; two pieces stitched together.,"Denman Waldo Ross Collection; Gift from Denman Waldo Ross to the MFA, September 1, 1893",,Height x width: 23 x 16 cm (9 1/16 x 6 5/16 in.),"Museum of Fine Arts, Boston","Boston, MA, USA",https://collections.mfa.org/objects/7232/fragment-of-silk,https://collections.mfa.org/internal/media/dispatcher/1040569/preview,,,C:\Users\Administrator\Desktop\mfa\mfa\93.1028.jpg,,,Denman Waldo Ross Collection,93.1028,,2026-05-30
